featureid	rab.all	rab.win.2.asymptomatic	rab.win.4.severe	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	-1.74214170513807	-1.70087343736565	-1.7926980690518	-0.181259544817607	4.78046244606183	-0.0370007399148925	0.488281250931834	0.517881166225568	0.664597510284595	0.53343366743216	0.691056131529564
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	9.84807175783861	6.02205324544326	13.682366396616	7.38767717619768	8.19229786832427	0.868634504064043	0.155122003400054	0.00115976687282097	0.00937235287294948	0.000236259953514704	0.00406027299584372
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	-1.40725043805087	-1.57367576430995	-1.2088641056632	0.165504439469675	5.11006092437926	0.0242500007719091	0.485853659659542	0.561568910837271	0.713805679009512	0.590413200761648	0.74414549056269
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	-1.72806582696723	-1.80566119836064	-1.62116021598997	0.199093709631854	4.46131740126136	0.0429917518837924	0.480000001588899	0.478105120886245	0.636184143308545	0.536749972384831	0.692978506443473
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	2.32011159247642	8.16168356368405	-0.805086675181874	-7.95351225916528	7.61459977677113	-0.931267630793174	0.171875045802477	0.00129547201084295	0.00973717058124988	0.00168289023028962	0.0133950555648261
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	4.56029548711564	6.30236674325711	1.71774331396281	-3.37999735533504	6.44635875032269	-0.522603680497658	0.245117214868172	0.0661862876640583	0.185956529406882	0.0170625416709879	0.0733094662114698
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	5.08249000180368	3.6294027761285	5.74875748344381	3.05580896464596	8.98302002635885	0.370458351741797	0.341463428614439	0.0774967550200701	0.215661128319334	0.139918230654166	0.328856530626813
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	-1.7449861708107	-1.84300279751034	-1.59196530135439	0.251414327460756	4.49413918424225	0.0495094525518482	0.46777344007182	0.547040404074014	0.69142955596532	0.544211813408089	0.701229829587094
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.981461402887134	-1.1109722012889	7.52666943956216	7.40813667639888	7.37660049778755	0.877682178544526	0.186341504436551	0.00239992760122063	0.0157421009214477	0.00252991949680548	0.0180348278194121
k__Bacteria;p__SR1;c__;o__;f__	-0.499488592182939	0.583643299058546	-1.41325345407424	-2.18556888184929	5.44749516904903	-0.362410198204045	0.332031265047073	0.134946604755859	0.267492384542215	0.142907761188315	0.286232070429322
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales;f__Sphaerochaetaceae	-1.7223174671886	-1.77564003532918	-1.66437267070695	0.024976552607936	4.40067648019299	0.00394280765432714	0.497070312732839	0.5060333544077	0.664322714015068	0.5139996592836	0.676675739828876
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	-0.512451659782021	0.661357316927583	-1.22860561648221	-2.84111657383012	6.14165350333674	-0.42119541713226	0.335609770716944	0.123846932751992	0.245190992675393	0.147826636562045	0.292523885995365
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__	-1.73441666093073	-1.76437074538653	-1.70634033473239	0.113507099026507	4.3530050527272	0.0242021411635776	0.490731708052467	0.52179440545448	0.672442572879199	0.491485428103982	0.654568746723727
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	-1.69065759038016	-1.76506836211491	-1.60299794692272	0.176531306161383	4.47146917470009	0.036258776949911	0.480975611267259	0.532423631263278	0.679943106011049	0.538352904119172	0.697171601095447
k__Bacteria;p__TM7;c__TM7-3;o__;f__	0.328548597339754	1.60120348398459	-0.229261008377071	-3.34188504958707	7.29089865097011	-0.429160270042469	0.343414647916915	0.0879063343921002	0.197848814549448	0.163834591982207	0.322940346470617
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	-0.073511083228694	1.47869781816416	-0.928772738242508	-2.3699233360859	5.92538510788506	-0.348822556145195	0.331054702657041	0.212928072663317	0.370974420640175	0.179754446299331	0.335107024476368
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	-0.900948511595743	0.0687897624061273	-1.63786596237156	-2.73048942085084	6.110698818764	-0.423289947439014	0.333007827437559	0.110134812277091	0.231643737047943	0.16235172650389	0.308358617629095
k__Bacteria;p__TM7;c__TM7-3;o__I025;f__Rs-045	-1.73370303546128	-1.78300781735101	-1.68722327842857	0.13274243671795	4.51214873895714	0.0260498218029836	0.486829269338082	0.515623613503971	0.665168503315288	0.526805589183248	0.682519935607894
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae	-1.71531775613088	-1.7821006080488	-1.64177452132457	0.0485460664123769	4.53838643879118	0.0105396247893897	0.49463414676712	0.512146334621404	0.657550088880458	0.509188741002321	0.664018604303646
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	-0.708488619617678	-0.361171067364988	-1.01454545269965	-0.769705071233018	5.05111071413795	-0.142753894217125	0.432195127430113	0.479666002114766	0.627629936617741	0.470977163817577	0.632358151991073
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__	-1.35836587497679	-1.03332363621315	-1.68501107424327	-1.00708022779144	5.3821017829483	-0.17518720891504	0.41170732430176	0.338620423429621	0.496889405325452	0.395280468701306	0.566966943955589
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	-1.73228234542383	-1.73155154236782	-1.74784203299675	0.0961118190458361	4.2544995064036	0.0207841290415789	0.489756098373841	0.492146620339663	0.648346046637449	0.521778432400276	0.670076189502623
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae	-1.66718739190923	-2.03741966544735	-1.22847160526006	0.82931674496413	4.35379326730098	0.153160304399984	0.418536592003554	0.435618814966152	0.577157353549435	0.406416215204794	0.562340683690736
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae	-1.62725131504343	-1.9972636208856	-0.981237498715981	0.880296572738884	4.27511136969328	0.191015330948442	0.406250007722057	0.376174720494745	0.52483243460125	0.349846214226852	0.50332526591638
