featureid	rab.all	rab.win.3.mild	rab.win.4.severe	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	1.8585135206464	2.88310731281345	0.527806956761424	-1.64261638675914	4.87192470263198	-0.320308694554016	0.331707332127254	0.238427324144428	0.480284752612829	0.187361059246168	0.420376517837785
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	-1.70844275278717	-2.15282356784467	-1.24395799449699	0.862173732585174	4.74308196563232	0.151298817757459	0.410731714630767	0.456165462155738	0.666808630684348	0.443605197717397	0.636140332948463
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	-0.253891500274644	-1.33035145375944	0.949055355260489	2.95737704730418	7.07276601146431	0.401921638615356	0.335609770716944	0.12912762137345	0.335629153191115	0.155744230739461	0.358671757655174
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	1.54417829248511	0.0772408032982277	3.8315500799838	3.28466181193207	5.65811007519429	0.519111590055253	0.26953127325733	0.0757944711855713	0.223352471628708	0.0431380795888633	0.161467793645499
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	1.40095416063953	6.48140194270687	-0.894437621965788	-7.58610430522642	5.37709041583901	-1.17845340626592	0.150243956762109	0.000604919728522261	0.00567299992244553	0.000490910339172769	0.00527296535024013
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	-0.212746223983965	0.34192356570564	-0.499349030887391	-0.995933303295107	5.30014938262929	-0.163849040120569	0.424804693614273	0.493333361811654	0.70180514701781	0.493365139847392	0.683401232881409
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	-1.30734155993813	-1.54547337022727	-1.09130341634567	0.197989259944905	5.44468191434592	0.0338131954014786	0.47949218913256	0.591592161084541	0.775503850014324	0.590531832657608	0.752669834754
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	-1.10753701498684	-1.0400353789173	-1.19332397170662	-0.464346253964821	4.62778987089641	-0.0798449319495306	0.462890627965522	0.519153749457114	0.719623721563522	0.549003388610798	0.724248943565883
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	-0.686155385236377	-0.488570140966864	-0.818260341678525	-0.808663045666456	5.23772665775736	-0.138025920693031	0.440000004828602	0.507913969761488	0.720456942839939	0.561115257291125	0.735135992416725
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	5.65956055732606	5.57569523666898	6.50631791660949	0.858328782377319	6.16011399646034	0.116440417015784	0.43902439515337	0.696120427886754	0.8558185332933	0.562415774109267	0.765606451214049
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	-1.05073981472989	-1.30702425616147	-0.885167832958168	0.30857996677269	5.20844387319145	0.0502150315799279	0.473632814601319	0.518786407408165	0.733700046974185	0.61465709249806	0.777218568960674
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__ASSO-13;f__	-1.78592445013602	-2.31530201266793	-1.20742618674637	1.06623765914884	4.64491690918657	0.196290965380029	0.400390633243404	0.402953595317639	0.622914493205691	0.405434682736447	0.592935814206825
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	6.7783670140934	13.1009639928996	2.78810526937244	-9.37998327436791	5.86345265895584	-1.49232036572105	0.0957032178154496	8.80056663692848e-05	0.00121624638240326	3.81830685742385e-05	0.000765448561887878
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	-0.475378275363098	0.162480318668413	-1.07769589771456	-1.66881523273828	5.42103522351632	-0.297211706236008	0.368164073760217	0.243783644681396	0.474117236479936	0.281186429260319	0.493446615182883
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	4.74397221989396	5.09298543624877	3.6015247978219	-2.41890036786749	5.83717101724642	-0.36668144405984	0.326829283900392	0.101020282484205	0.305046719575732	0.109820973416301	0.318164988465132
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	5.88042036305519	5.31858518835077	6.50228350754769	0.970290896201586	5.56959374378838	0.154145455615848	0.414062507037594	0.706481700213542	0.86356027408545	0.434094702036237	0.687143785303592
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	9.36662826891661	9.88965876816653	8.75962807629918	-1.10217174063992	2.5783936776505	-0.322611050807581	0.283902460101901	0.28931196794707	0.57157611202434	0.0364840546484556	0.161140508629651
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae	-1.71902726395285	-2.25201994348212	-1.19106699108444	0.878364227568748	4.49013229072546	0.189231142389023	0.404878056608679	0.405691355401457	0.618250039167996	0.407123971179629	0.588692749027897
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	3.93065036729599	-0.0900059866182996	11.2478547591504	9.95153709942353	5.82465733510792	1.59274603887554	0.103414718961312	4.9828307936141e-05	0.000713337245229231	4.90338686227977e-05	0.000907768259117421
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__	-0.836169089109612	-2.43003896575359	5.89387805296784	7.69280282685271	7.4120649800321	0.926279806451308	0.183593791941037	0.0034516027590257	0.0237205488118101	0.00996972582569197	0.0462380037620492
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	-1.72240781636454	-2.22091580841426	-1.14866852127418	0.929307856961074	4.5650381134195	0.180919561262017	0.399414070831006	0.386026539689218	0.589041306356306	0.409469353201865	0.575607257093175
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	-1.6934312889864	-2.12711492538633	-1.25592453535414	1.03613453271693	4.39942056173551	0.198519674089111	0.400975617931151	0.416233184833608	0.612434829474118	0.400914256972349	0.577352021484088
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	-1.86408357957163	-2.43763681509762	-1.19679447309673	1.06467577318145	4.6926761270596	0.211360077861774	0.39512195992106	0.378282046031704	0.592305450289825	0.350324237073971	0.552748779707496
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae	-1.70802065112674	-2.60399637117812	-0.663613486354882	2.00128310911989	4.60168485278585	0.383570463105411	0.319335954013905	0.197323023646453	0.378439050924379	0.18358493102312	0.344550737589868
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	0.671206969085859	0.996807289933487	0.535411320608628	-0.43123965752608	7.55522771630004	-0.0542662807689836	0.478048782232291	0.696143737440786	0.852216872005857	0.726293435246656	0.854814514444553
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	-1.71864817228279	-2.42538421633951	-0.941618296028834	1.45285237941089	4.45734921578217	0.270033199766136	0.366829279662012	0.273432266336563	0.475704634150425	0.260706375783196	0.442239411856761
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__34P16;f__	-1.68691443270512	-2.14388519529828	-1.18115606866258	0.958682690023579	4.68914752153207	0.167082798325057	0.417968756699585	0.470129396537712	0.662073925446481	0.454816956243573	0.628143844273359
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__	-1.89117251814771	-2.47831101280368	-1.1520157302654	1.37440199874259	5.08092030807379	0.236645753011379	0.385742197080689	0.31398428229848	0.514722588312322	0.30958040503326	0.494247106186443
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	-0.708397981821602	-0.0490343251473746	-1.21224752077244	-1.57325365540997	5.25520067079263	-0.275041388857019	0.373046885784589	0.325694548980254	0.535211258666127	0.329823637624204	0.523510784902898
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	-1.3552182938633	-1.94006530443185	-0.755580345551705	1.16779020469963	5.00052186755293	0.22044476905697	0.3916015715396	0.416360665967967	0.619239501883119	0.387509644560605	0.5694754951861
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	-1.56336022320643	-2.00924932371732	-1.1220511687002	0.618336503781961	4.9030873316894	0.107561439985898	0.448242191657894	0.524123021959869	0.72060769154565	0.517804033666778	0.696055015693776
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	-0.77203634372221	-1.05083516207458	-0.492883481160288	0.402763017082477	5.24482985112841	0.0675807777703095	0.467317075774195	0.588687764264437	0.778012316934509	0.613958285986297	0.775735963159067
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__	-1.70452720731706	-2.24110221017246	-1.11768009433776	1.08351715897228	4.58471394397692	0.192925383735567	0.400390633243404	0.400316562453669	0.604661198813769	0.402934513884241	0.591901107233471
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	13.6450843733214	13.2046318883098	14.147668804251	0.797499140133561	3.35360831477054	0.142247918904285	0.347656263346173	0.844560735764306	0.936446385833699	0.139558323523497	0.37152827115332
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HOC36;f__	-1.43703510395631	-1.76822554546676	-1.13687583389976	0.518445240796526	4.5314059734297	0.100517207561969	0.446829272558308	0.479188896199309	0.676277592038757	0.497068981306519	0.673207888860392
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	2.8714936155023	13.591730740421	-0.843414911920475	-14.1188493904721	4.05509332178853	-3.15348368998881	0.00293305410476469	3.23482702875152e-10	4.80501875435723e-08	6.57669933301268e-09	1.00623499795094e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	-1.38426049063251	-1.53008898275685	-1.24335278792845	-0.334624729039933	5.56674423596499	-0.0550173037062666	0.469268295129743	0.510953310728455	0.718001465039849	0.575351524189427	0.746317874380417
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	1.1576761492459	2.61156660251712	-0.407612159841409	-2.84072688371349	5.93205468994441	-0.422563144692452	0.306640643069069	0.131037634912779	0.349908539393301	0.080053394511423	0.247916598377826
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	5.84368742525974	7.65870267936849	2.17187055097901	-5.50442922604851	5.19045292355303	-0.964968453306685	0.125976629990674	0.0012903146187786	0.0117500071309567	0.000162638317189153	0.00221597273825474
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	8.59504446732959	11.6513087350319	6.48948402642189	-4.81253885847844	5.51855314751121	-0.773961158479484	0.181640667551895	0.00780760038847883	0.0596014889171846	0.00156707280764059	0.014582515970142
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	-1.45532612506679	-1.58610116946403	-1.33340580363561	-0.0121656819354037	5.87345524234956	-0.0018110767319693	0.499512195160643	0.516006664242287	0.722352358025448	0.559879033765766	0.742685885854094
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae	-1.71101261003613	-2.20092364695013	-1.20943902285486	0.804011970535422	4.90127962252199	0.140425375375372	0.429687505700666	0.462056328714553	0.684073644719896	0.45841614978281	0.652957780021481
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	8.41332128183815	8.57745230104921	8.07621587323244	-0.516357430410267	5.38756675101611	-0.0866072160519707	0.423828131197428	0.232761261265939	0.5168609644996	0.482860877420448	0.719164831610966
k__Bacteria;p__SR1;c__;o__;f__	-1.61607259136512	-2.35449766738179	-0.874646863742679	1.18578596352416	4.92780862244895	0.205084501489529	0.40234375806882	0.398693373193649	0.606330346290869	0.347190870238671	0.533685061735742
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	-1.23459745405534	-1.57087085805555	-0.93961553877414	0.335070935692788	5.43051266498919	0.0467110227533015	0.471219514485517	0.613860746073457	0.802839911705722	0.604595256618878	0.767776929698715
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__	-1.7824912708527	-2.30408522081035	-1.18363903906363	1.06019431442408	4.47018946484223	0.209071967516266	0.391219521252044	0.436177871139277	0.622600717873759	0.393993236261418	0.574129734324576
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	-1.6315201484775	-2.1681361173178	-1.19154130536039	1.01651792689921	4.4519102144397	0.193622031076214	0.411132819792906	0.398502344734593	0.608401265314163	0.388181241785521	0.584657948475166
k__Bacteria;p__TM7;c__TM7-3;o__;f__	0.691851612283092	1.156250884729	0.0760556451127936	-1.27886931610642	5.2999651479286	-0.218029207396048	0.394531258772216	0.366449051273131	0.602404130308297	0.370354329575408	0.58539375840802
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	-1.19573541950545	-1.99246769532667	-0.40048582296652	1.3000324129332	5.35119509433652	0.229222548823139	0.397460946006842	0.327583186016153	0.540595658234993	0.342921787622701	0.533749471478873
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	-1.49734444660682	-1.90443154571332	-1.18500170054526	0.461634479594515	5.2832968094359	0.0796750929420122	0.458007815860944	0.546436974268296	0.741131410855987	0.529379771117221	0.708593048332164
k__Bacteria;p__TM7;c__TM7-3;o__I025;f__Rs-045	-1.41506826234531	-1.75817412259924	-1.07478523064999	0.560490785084722	4.85900491054509	0.0949551569310962	0.453658540292919	0.509725785419986	0.715080620587211	0.538735766223799	0.711563492364836
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	-1.3905937854881	-2.1388568328456	-0.53212257681467	1.60690105544256	4.31862992210641	0.315115138327678	0.339843764183275	0.268924845240424	0.464063062179741	0.224792292134169	0.402343341263997
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	-0.928042487194054	-0.351099816066153	-1.23516831834988	-1.08455999675362	4.72559889051375	-0.193763598479716	0.403320320481832	0.481275036086185	0.683215432369552	0.427381262804132	0.618221078213437
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae	-1.44831648152023	-2.24307186633185	-0.744513842128593	1.4433707896469	4.48719627536707	0.284978266121447	0.366829279662012	0.301120658997667	0.506953755886421	0.293349306508735	0.469940400532538
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae	-0.918535726790088	-1.28486469720789	-0.593966736459253	0.0129839015761286	5.42186451306194	0.00283208365791007	0.497560975803219	0.617282829559538	0.799668750546246	0.650296008710665	0.804573579652271
